symbol,asset_turnover,current_ratio,dividend_yield,eps,fut_return,on_bal_vol,operating_leverage,payout_ratio,price,price/book,price/cashflow,price/earnings,price/earnings/growth,profit_margin,roa,roe,ros,rsi,sector,stddev,stoch_osc,vol_roc,p/e,peg,p/b,p/cf
NWL,0.812819455894,1.25389721412,1.73316568756,1.29,-11.5018290991,-18509800.0,-0.165626282515,0.589147286822,43.850395,2.2319876691,20.865810492999998,33.9925542636,-7.6483247093,5.916459590580001,4.80901346524,19.1633815155,10.1661679936,56.519133020299996,Consumer Discretionary,2.6059187865599998,61.6614089106,-5.0,36.7442216948,-1798.15087382,-19.4203476964,247.22705826
GE,0.238254325217,,3.2526564922900003,-0.61,-8.05778811525,171119500.0,,-1.50819672131,28.284572999999998,,14.0936410765,-46.368152458999994,0.329631415585,-5.23486616803,-1.24722950647,-6.13653158641,,51.5252099915,Industrials,1.4082966476299998,89.5553404401,-17.0,-402.268506009,-78.4609292659,,7.9559100654499995
GD,0.9834984529799999,1.1708316593,0.0,9.08,-2.2134936249200003,-13387400.0,3.71584900769,0.0,141.99534599999998,2.332952618,18.2528569777,15.6382539648,0.6990111109550001,9.42197082843,9.26649373379,27.6122182902,13.2765578824,60.1803324189,Industrials,1.4197862564700001,17.9064114242,-40.0,1.94392943949,-54.3245908887,12.877753336700001,39.815096441
VAR,0.8606853353799999,1.82590042404,0.0,4.09,-4.455449017059999,1463300.0,-2.40265671468,0.0,71.57257800000001,3.21528609231,15.186693319000002,17.499407824000002,2.5777973833,13.2775173267,11.4277644534,23.835631832399997,17.7136927332,52.0994784309,Health Care,1.22257164976,75.4820510712,-40.0,-83.8404694146,761.2823367510001,6.30400117024,-27.3871777647
GM,0.750164507506,1.09152604035,4.2008739827,5.91,-11.4672041126,-65664000.0,-64.3135692343,0.23350253807100002,32.850307,0.423244951592,4.34813694049,5.558427580369999,0.021529120909899998,6.6384780910300005,4.97995064775,24.023510155500002,3.3559024684400005,60.09342925520001,Consumer Discretionary,1.60967582801,23.129079837600003,-60.0,-77.6397252342,-95.21990803540001,-84.7199285593,-27.642839502199998
ALK,0.8568804530840001,0.920819490587,1.01657631887,6.56,-12.694081905,-3734400.0,8.15171291693,0.121951219512,78.695518,2.13579118074,6.37366471676,11.9962679878,0.247773385543,15.148267238299999,12.980254094600001,35.172127747800005,23.1868524473,51.5519685681,Industrials,2.5371637513,19.8582239923,-47.0,-21.797746727899998,-83.8097698675,3.33827966225,-51.1783526192
MAS,1.2573943662,1.3280127693500001,1.2457539990100002,1.02,-6.85358013049,-16986500.0,-0.9880311268,0.362745098039,29.700888,3.1797526015400006,14.4385332722,29.1185176471,-0.509574058824,4.90058807057,6.16197183099,603.448275862,12.797535704300001,30.8093117155,Industrials,1.72131655618,27.096712804699997,-31.0,89.8201752628,-133.297043845,53.8493868492,10.5977504996
MAR,2.38178230845,0.428085369626,0.0,3.15,-8.383057034139998,-4635400.0,3.2949894336699996,0.0,70.196671,6.572965602949999,13.095369932,22.284657460300004,0.927918523757,5.9298633163100005,14.1236435383,-23.9275766017,9.31934281375,55.537381797200005,Consumer Discretionary,2.27013122588,51.604105351499996,-10.0,-10.3539523238,106.024941649,137.298480732,117.919489868
MAT,0.8702706629289999,1.94270624439,6.69305108502,1.08,-1.50901733996,37988500.0,3.23577843583,1.40740740741,22.710121,1.5830148219100002,10.575134324299999,21.0278898148,-0.8240659522020001,6.47801279869,5.63762449278,14.028878338399998,9.48551129105,48.0652440962,Consumer Discretionary,1.7969176865099998,65.3331749198,-71.0,-15.4096392899,-282.966645638,-42.8496914626,75.9803571183
SNI,0.45235086358300003,1.7728238576099997,1.66839402875,4.66,12.4796255934,-2722300.0,0.849934389656,0.197424892704,55.142849,1.2549084631,8.781534127899999,11.8332293991,0.546039380707,20.1054460118,9.094715866189999,33.0304772107,36.575512709899996,50.3401187491,Consumer Discretionary,2.0064178038,87.0965732857,-32.0,-52.397641796,21.2366481197,-54.6950509496,46.13313311100001
XRAY,0.60739512594,2.5140756302500002,0.472964470191,1.76,-1.34756210579,946100.0,1.85946551852,0.164772727273,61.315388,2.19122131045,17.2993706555,34.8382886364,-1.62578680303,9.39311221628,5.70533057757,10.737796016099999,14.029839584200001,57.0710323072,Health Care,1.36069747243,54.9408422275,-58.0,-67.82917476840001,-643.20074411,-27.5536962923,-17.285738258
SIG,0.906552247298,3.2932078009400003,0.56604847831,4.75,-2.11925961272,-1010000.0,0.0294717734995,0.151578947368,127.19758600000002,2.03792256064,35.9286467556,26.7784391579,6.42682539789,6.647141885880001,6.02598141475,13.567463706199998,10.0517755348,58.8046788906,Consumer Discretionary,2.06062009425,100.0,-6.0,7.72349710635,1326.94244558,-26.4265239311,497.887071024
XYL,0.7844105647409999,2.43620899149,0.0153714223642,1.87,-2.4109762093200002,-1271700.0,0.450229532968,0.0030117647058800004,36.63942,1.72829371025,14.2807717351,19.5932727273,8.96392227273,9.30741856009,7.300837448999999,16.3147792706,12.291267451400001,49.3204830376,Industrials,1.45784460271,40.7408041549,-58.0,27.7262293412,485.72862524199996,-16.3781083192,9.389312579550001
TSN,1.7985133020299997,1.52220650636,0.860464783393,2.95,1.83761524322,23947200.0,5.12014587048,0.14406779661,49.391911,0.529073670218,4.00799038345,16.743020678,0.684154465634,2.94878302274,5.30342549122,12.569544611600001,5.2425494888,53.8350781485,Consumer Staples,1.28952928794,56.643346112299994,-49.0,-23.4135117633,54.8729390922,-80.06795695470001,-70.9513717647
AFL,0.176438763779,,2.5106688329599995,5.85,-5.65943042309,-13305200.0,0.518275132361,0.270085470085,62.931438,,4.0008486448300005,10.757510769200001,-1.07575107692,12.1358758145,2.1412389260799998,14.304269256800001,19.5141816788,47.6199215516,Financials,1.46146723986,47.2141202533,-48.0,-34.9228777864,-123.9853824,,-63.6918459896
BEN,0.486584596926,,2.7353893282099997,3.29,-8.50081084143,-29642200.0,0.940388133883,0.334346504559,40.213654,,10.981698961,12.2229951368,-0.926503031368,25.4544768327,12.385756349600001,16.191840458399998,38.0892472983,60.10191265979999,Financials,2.1848930814700003,77.4196993468,-75.0,-26.0574899346,-120.657687432,,-0.33983972674699997
CMI,1.2627197039799998,2.08966605312,4.03619763229,7.84,3.5904745328800005,-439000.0,22.551351351399997,0.447704081633,86.963036,1.36603435602,7.51750135408,11.0922239796,-0.847897121152,7.32077446363,9.244086163610001,18.0516129032,10.7639979069,56.103358899700005,Industrials,1.6094591907,60.345073186899995,-52.0,-27.691102775900003,-155.404051933,-33.905691912399995,-42.416676025
EL,1.3084280027200001,2.09238621465,1.11282048671,2.82,-2.95253334101,5970000.0,7.049827393039999,0.326241134752,82.672813,5.1390489188499995,16.1409452895,29.316600354600002,-3.7378665452099997,10.1007383771,13.216088940699999,29.7977724872,14.9001892323,62.780702917,Consumer Staples,1.51412267623,72.6531434713,-71.0,34.100979231,-946.145727128,93.6058247238,16.9843922324
CMG,1.65178494759,2.9100563688200003,0.0,15.1,-1.5025509867299998,-23832300.0,0.776449428206,0.0,580.73999,7.38300369406,26.4187572433,38.459601986799996,5.60241418632,10.5660617126,17.4528616922,22.3499911183,16.964033997,45.8727117336,Consumer Discretionary,2.72275386648,0.0,-22.0,54.714126499399995,1143.89914231,166.542633215,339.63340717299997
ALB,0.379753477218,1.13256633172,2.2643122738,3.0,-5.6954142066,2016200.0,1.27938989594,0.386666666667,51.229683,0.712654180177,15.803206075799999,17.076560999999998,0.220300672443,9.172152103270001,3.48315665479,9.84637403262,12.1170749876,79.1459732939,Materials,2.48915586696,91.76861266690001,-53.0,-24.372603923699998,-75.5984526079,-57.610328798400005,57.8872955085
CME,0.049379930682899996,1.02932830045,5.57465139117,3.69,-1.28034587937,-7574200.0,1.80934414747,1.32791327913,87.897873,0.967168948623,19.4972017908,23.820561788600003,2.34702594094,37.4834675965,1.85093103167,6.0675950525,59.7781652038,59.440063628800004,Financials,1.86288039342,38.9436644253,-31.0,44.101516044899995,-47.669757527,68.95834937640001,76.9393116899
CMA,0.00787456349041,,1.84588809301,2.84,-19.650983100999998,-14192700.0,,0.292253521127,44.964806,,9.16864308339,15.832678169000001,-1.56347696919,90.9893992933,0.716501801689,6.81216931217,,54.9530075987,Financials,2.08965100986,47.4266078805,-59.0,-4.22085979954,-134.859916745,,-16.7935269013
CMS,0.317404129794,1.0078192875799998,3.4777355073000003,1.89,8.61972170452,-4542900.0,-0.0948125576302,0.613756613757,33.355038,0.509003941212,5.598422616819999,17.648168254,2.04718751746,8.1009913259,2.5712881022599996,13.1572327044,18.0142503098,55.1146750037,Utilities,1.22702150602,67.0332995208,-24.0,33.1804470661,1179.622212,11.429858182,-7.967282166810001
TSS,0.711189263874,2.60275692917,0.72076134309,1.97,-19.6184756102,-11474100.0,1.746098225,0.203045685279,55.496871999999996,2.85891120473,17.0006506569,28.171001015199998,1.9381648698500002,13.097270376700001,9.31463807794,19.6920833329,19.215654671,27.6622050369,Information Technology,3.0139473424000003,0.0,-45.0,-10.1152498679,-13.738431923499999,-13.8870405451,26.635731670300004
HUM,2.17830398705,1.92725711482,0.6714463957860001,8.44,-6.1228971974399995,5093100.0,-0.053690712576699995,0.136255924171,171.272049,1.54597541078,29.4821785423,20.2928968009,1.3829233375499999,2.3710861284,5.164946367130001,12.333268896199998,4.3612375731699995,65.1535969845,Health Care,1.3290976399299999,90.9243892683,-42.0,-81.2608695209,362.05626998699995,-48.886858849,40.9644709764
PCLN,0.5294880909499999,2.46870861732,0.0,49.45,-14.9088170756,666500.0,0.651910291885,0.0,1282.5,4.08758626812,21.0573614154,25.935288169899998,3.13350426116,27.6600563292,14.645670421300002,29.0076629228,35.3307848331,51.1408403998,Consumer Discretionary,1.8586113180700001,3.35296834725,-37.0,4.33169475061,595.7292219459999,47.5708333008,250.41464895200002
GRMN,0.626811495156,2.5532241414,0.0,2.39,-5.59590468075,-9811800.0,11.635072815,0.0,33.292244000000004,1.74909652333,22.65919008,13.929809205,0.513491005989,16.1767135771,10.1397500239,13.638559504200002,19.4868221837,54.148937177200004,Consumer Discretionary,1.7307331796599998,94.4220541548,-44.0,-43.963583809300005,14.0099608293,-36.8537776232,277.070611117
FFIV,0.8302691271420001,1.57343902914,0.0,5.03,-3.04248868649,-3895700.0,1.1090264115700001,0.0,103.989998,4.80792784201,10.936885553900002,20.6739558648,0.89953701582,19.0128985849,15.7858227125,27.7212909576,28.7994778685,51.71364307819999,Information Technology,1.7050169343700001,15.5131429532,-42.0,-34.0359486642,-59.9644618811,44.8190816967,-18.5325001812
BLL,0.8179400634139999,1.0197982816600002,1.54110567456,1.99,-7.60346724594,6979000.0,4.162672017559999,0.261306532663,33.742008,0.60553187414,4.592706935340001,16.9557829146,-0.42713040929799995,3.5125672126999996,2.87306944871,22.270673115,7.5678379392299995,54.87585740229999,Materials,1.66787524619,72.8179642473,-69.0,-24.9074968746,-147.310990064,-63.9821139609,-54.1150021328
HCA,1.33126679697,1.67367657723,0.0,4.99,5.01256860916,-27022300.0,,0.0,71.160004,1.08251211213,6.22615965127,14.2605218437,0.714744227346,4.884035695440001,6.50195455656,-35.2133642077,,74.0400925279,Health Care,2.0270051519799996,62.3273372781,-23.0,-86.8313635973,138.807201177,-64.2099130432,-70.2305818345
BLK,0.0506124007263,,2.53156951376,19.79,-8.302001155589998,-3338600.0,1.47057303308,0.44062657908,344.450348,,19.0821262208,17.405272764,6.20465742051,29.33953162,1.48494413147,11.7039888034,40.90869222,63.336346823199996,Financials,2.31414541023,87.16631108360001,-70.0,5.29248700041,38.3415588273,,73.1724539403
MA,0.59419755363,1.7522730898099999,0.6948213389300001,3.35,-8.78427113845,-9957900.0,-0.267770684176,0.2,96.427666,10.928468813299999,27.0305931569,28.7843779104,3.5692628609,39.3917451122,23.4064785789,62.817551963,52.5292231302,55.167020067799996,Information Technology,1.8975665447999999,48.5606250514,-30.0,-8.158158285199999,58.8565637774,229.17524345299998,101.347525514
PRGO,0.23345638570799998,1.8792584282900002,0.313177889712,0.92,-0.691082388388,-705200.0,2.3829058929799998,0.5,146.881378,1.13362086563,17.0538846554,159.653671739,-3.3245529291600002,2.78025152588,0.649067472592,1.2004351577399999,16.2405786398,45.9606223128,Health Care,1.22755489457,8.124151660839999,-31.0,47.42946832770001,-1210.78501903,-62.5201520591,-18.4594915502
MO,0.781742738589,0.859847414524,4.03132896215,2.67,4.689921256080001,-25103900.0,2.61471456693,0.8127340823970001,53.828403,4.15056453606,18.1860449904,20.1604505618,4.6918866762,20.6062750649,16.108805901300002,182.42255482099998,32.8733191791,68.3205476942,Consumer Staples,1.39253300931,76.45392785920001,-32.0,-7.78138906378,962.108509015,56.366184241899994,31.8066186433
NOC,0.962051198168,1.16071101338,1.70668573104,10.39,-0.0900393892835,755000.0,1.98750093246,0.29836381135699996,181.638596,1.81039555216,15.907532055699999,17.4820592878,2.66328246962,8.458726515339999,8.137727979060001,36.037667511799995,13.0748958599,46.3420280601,Industrials,1.31413336309,59.6678508552,-66.0,13.963478436099999,74.0265848032,-12.4056866813,21.8501372815
MU,0.670670587748,2.20128040973,0.0,2.47,-22.5988700565,-145203300.0,2.8410278626700003,0.0,16.549999,0.874801068411,3.39942857575,6.70040445344,-2.43128961596,17.9039031621,12.0076212567,21.8974242768,18.5153162055,48.7429966746,Information Technology,3.7239116209199996,45.045045045,-45.0,-78.621129588,-208.20898571799998,-73.6502103281,-74.6780794666
CBS,0.584304649695,1.6143258427,1.20613844865,2.89,1.65499441332,-8307700.0,-28.544000345300002,0.207612456747,49.745533,1.19139162843,17.2683413575,17.2129871972,-0.38114471651,10.175716549,5.94571849358,25.3999640482,17.4060204523,40.703685263800004,Consumer Discretionary,1.9493447601499998,79.8914855449,-50.0,-30.7561144397,-184.625229445,-56.9881480506,187.361728538
NDAQ,0.286906668915,1.11548913043,1.59895608776,2.5,6.13718264589,-3964500.0,1.62706117203,0.36,56.286724,1.05533662316,13.73786375,22.5146896,4.8918280130900005,12.5771378196,3.6084647163,7.63059368871,21.1578019395,61.6906467873,Financials,2.0007160570099995,73.2301217427,-51.0,36.201695553200004,9.07018179748,84.3606891434,24.672667498499997
UHS,0.9386905675700001,1.5615182032799997,0.321337068116,6.76,-3.6990511477499997,-3870000.0,1.52063561333,0.0591715976331,124.479881,1.4407486250200001,12.043246853800001,18.4141835799,0.7448125000220001,7.525091914580001,7.06373280031,15.7925870024,13.926044382799999,69.6811620625,Health Care,1.9756137455,70.3415047647,-36.0,-82.9957352982,148.853480346,-52.3658737907,-42.4170802319
MS,0.048125313505999995,,1.62869555463,2.9,-18.697924418499998,-58980000.0,,0.18965517241399998,33.769356,,17.5503921336,11.6446055172,0.143318221751,14.9642451909,0.720158991193,7.44382022472,,52.504625046099996,Financials,2.21927964011,22.413807850999998,-50.0,-29.5564343247,-96.8045187894,,59.2717938366
TJX,2.61299527757,1.7088260637000001,1.0187612303,3.15,1.83330341972,-6011200.0,,0.222222222222,68.710899,6.60720175852,15.8104188142,21.812983809499997,3.05381773333,7.61777631079,19.9052135257,51.946728952200004,13.518329941500001,56.035375118800005,Consumer Discretionary,1.40180957689,62.8463309924,-46.0,-12.2513868553,578.036491577,138.534481069,163.100501969
AMGN,0.30264334413800004,4.44421368409,0.0,9.06,-5.9015735652400005,1689500.0,4.6188188608,0.0,153.521698,1.85068615882,12.826354033800001,16.9449997792,0.481065671699,32.033053273,9.694590365489999,24.7088986219,39.1007293879,52.7318592182,Health Care,2.04718372057,76.13972062100001,-41.0,-84.352428096,60.7315487773,-38.8124919697,-38.6727745257
FB,0.362863561843,11.2477922078,0.0,1.29,9.96559487997,-69973300.0,0.562580845825,0.0,107.120003,6.31855817772,34.8898452605,83.0387620155,4.80750727458,20.4651941098,7.42607322849,8.29752589443,34.722222222199996,55.0843075056,Information Technology,3.1037482664700002,49.416371481800006,-31.0,164.950413761,113.966893372,90.320616909,159.890116654
COST,3.3991028708099997,1.04588875453,4.29773873057,5.37,-6.34674541401,2567300.0,4.00342819739,1.21229050279,151.475006,3.93809501648,15.531809983299999,28.207636126599997,1.82174316651,2.09121461123,7.10825358852,21.921977312600003,3.18828849436,43.130886600000004,Consumer Staples,1.48888122295,75.0989775025,-26.0,29.028317765900002,312.390377672,48.3617193661,12.569574989500001
FE,0.287926111867,0.542663334523,4.88427076566,1.37,4.160085444690001,-6548700.0,-757.8101203639999,1.05109489051,29.482395,0.267007789857,3.6085169395199994,21.5199963504,0.231502991042,3.84666577932,1.10755552149,4.65303493801,15.2535604951,49.693755171999996,Utilities,1.6743019404,45.180716139,28.0,62.3988786574,44.7040717836,-41.5473285207,-40.6794298999
DPS,0.708309843274,1.14782059381,2.2105085481,3.97,2.4999937222099997,3270900.0,3.8018633540400004,0.48362720403000004,86.85784100000001,2.27694861803,16.740512241199998,21.878549370300004,1.89969843313,12.1617319325,8.61427443906,34.997709574,20.6622094874,42.8148922964,Consumer Staples,1.2006871618200001,60.6594864551,-35.0,0.0775962839646,330.03721309400004,-14.219435928800001,21.329861112
FL,1.99916130836,3.5287356321800005,1.39639544002,3.56,6.58118700002,6939400.0,2.1382861166,0.24719101123599999,63.019397999999995,3.15084568397,12.7494191229,17.7020780899,0.7105763740309999,7.27171025031,14.537321777999999,20.8333333333,11.257166829800001,41.4216703694,Consumer Discretionary,1.8325345865400002,39.3650110921,-19.0,-28.788614353200003,57.768653442,13.7524428077,112.16253727899999
MSFT,0.531031704148,2.5013438164400004,2.35869796601,1.48,-1.38789332251,-68031500.0,-4.44990791899,0.837837837838,52.571377000000005,3.40444918542,14.7937834015,35.5212006757,-0.812354415452,13.029493481500001,6.919074127669999,15.225453591900001,19.4069245565,47.889249656400004,Information Technology,1.88519509143,57.0281468408,-31.0,13.3369114359,-136.155317229,2.5450507822299997,10.197052044
GLW,0.42421270186,2.93852167733,2.0048289647,1.0,1.58642509301,-22754100.0,3.4078984059400006,0.36,17.956644,0.848997404111,7.77758996084,17.956644,-0.42554786465800004,10.247729149500001,4.34721687042,6.57901712347,10.916597852999999,40.9532147838,Information Technology,2.09740089927,50.6173941735,-74.0,-42.7060309899,-118.939785086,-74.4274397482,-42.065700001799996
SCHW,0.0347271361543,,0.717739150386,1.03,-23.231102790100003,1935200.0,,0.23300970873799998,33.438332,,35.1971577108,32.4644,3.8551474999999997,21.3793103448,0.7424422212299999,10.177585435,,48.3748710271,Financials,2.56103852583,56.8628526657,-42.0,96.3920624124,-14.044067461900001,,219.418187575
BSX,0.41234213864200003,1.4283950617299999,0.0,-0.18,-3.0368870370499996,8114000.0,6.571908072749999,-0.0,18.52,1.5659711166299999,40.9840740741,-102.888888889,-1.02888888889,-3.19646917213,-1.3180389345399999,-3.7816455696199993,-4.37341179617,45.968020761400005,Health Care,1.67086328188,43.5899276794,-41.0,-195.010994865,-443.76783537,-48.225759501499994,95.95900323389999
FCX,0.340876398222,1.7325284420700002,3.12725090036,-11.31,-29.9852289513,123712900.0,535.694651819,-0.023032714412,8.33,0.21320118634399998,2.7987621573799997,-0.736516357206,-0.00092339364187,-77.06745606850001,-26.2704768448,-101.594154766,-84.2854443535,31.159793659699996,Materials,6.8973608215499995,44.827586206899994,-65.0,-103.26182855299999,-100.10227946,-87.3184941023,-72.0380164834
UPS,1.52340058991,1.23485415108,2.97056985235,5.35,-2.23423397258,-31819400.0,241.586458679,0.545794392523,98.297638,3.2049399265900003,11.9117652857,18.3733902804,0.291133913621,8.299778969550001,12.6438881783,194.460056202,13.1384610113,48.5495355507,Industrials,1.21808792945,0.0,-63.0,19.7739598377,-80.97646746609999,55.068052261800005,-8.75704476063
WHR,1.09894792215,0.9458935950409999,2.21763371309,9.83,-7.79598341713,-3930000.0,1.59229190829,0.350966429298,155.571228,1.0866713429000001,9.99382804012,15.8261676501,0.7789143957889999,3.74802546551,4.118884797480001,13.799788509,6.15097410368,55.711271839,Consumer Discretionary,2.19903440972,42.474293994499995,-63.0,-36.3349702721,72.94168489319999,-60.7687801363,66.3068641543
BBBY,1.7578322687999999,2.1020450604099996,0.0,5.07,-9.51294556158,-26330600.0,-1.13886820878,0.0,52.431629,2.03183465252,8.25227990344,10.3415441815,1.76914273676,8.05874771992,14.1659267882,34.903670544099995,13.081979427,38.076148416399995,Consumer Discretionary,1.6823086538499998,0.0,18.0,-58.3983480838,292.801220988,-26.646310772600003,37.3258362417
F,0.624946093142,1.0738536044,4.6551254211,1.84,-11.4472516105,-105754300.0,,0.326086956522,12.889019000000001,0.275755990332,3.1596656853900003,7.00490163043,0.053883858695700004,5.2452228846199995,3.2779815494099998,25.7284433123,,70.6389595073,Consumer Discretionary,1.8176543966900003,63.5137259931,-33.0,-71.8208930675,-88.0362137845,-90.0446036825,-47.4201387292
DFS,0.0193360633109,,1.9714648354299997,5.13,-14.117867782000001,-18696400.0,,0.210526315789,54.781601,,6.24983181151,10.6786746589,2.27502199254,134.443783462,2.59961350879,20.044345898,,58.879479833699996,Financials,1.93272261801,47.7734387209,-61.0,-35.3997936174,-49.275186769499996,,-43.2820693568
JEC,1.55599115635,1.65709284331,0.0,2.4,-6.72228766195,-6229700.0,3.41937452184,0.0,44.47364,0.9591888071200001,11.4902652651,18.5306833333,-5.744511833330001,2.50082708534,3.8912648283599998,6.954525901549999,3.6775334565099995,54.8515856724,Industrials,1.67567334928,45.3488422212,-52.0,20.7993346608,-475.363029314,-53.5905372712,-11.9856936297
V,0.344964708221,2.02679568292,0.152694939713,17.13,-4.08768803669,-30914200.0,1.9150223457099997,0.00700525394046,78.588066,0.830807633085,4.39909108515,4.58774465849,-0.256569312537,45.590778098,15.727209464200001,21.2050130688,65.3025936599,44.6050855346,Information Technology,1.87835028437,38.4001932777,-59.0,-85.3619584879,-111.419085943,-74.97533190109999,-67.2317178034
FMC,0.517950015018,2.04493222322,1.612691629,3.66,-8.84232845827,425700.0,5.792617122979999,0.180327868852,40.925369,1.12217248727,-19.732579074300002,11.1817948087,0.18690737308,14.9244620784,7.73012535766,25.624901745,-1.5321226919,53.4170635826,Materials,2.1979725625,60.0096818444,-51.0,-50.478903519,-79.2972528337,-33.2516049298,-297.145030476
TSCO,2.62630281598,2.2128205051800003,0.872349469442,3.0,1.4269036152399999,-4078400.0,1.14883490794,0.25333333333299995,87.121048,6.9430552610100005,27.4943241167,29.0403493333,2.27198027137,6.591095135680001,17.3102117152,29.4550181082,10.4473985173,42.6040673521,Consumer Discretionary,1.80730123404,21.38707864,-35.0,16.822641115499998,404.445800847,150.659529442,357.53186942300005
ALL,0.340668475768,,1.9593247448500002,5.05,-2.5124883421599997,-22575500.0,,0.237623762376,61.24559,,6.79811122928,12.127839604000002,-0.623291428826,5.76389083668,1.9635759058200002,10.2621722846,,57.9917268076,Financials,1.21247239729,37.9808758736,-26.0,-26.633129445500003,-113.89715854100001,,-38.3063716216
NTAP,0.651267923244,2.50033222591,2.23228939643,1.75,-17.0146148832,-29323300.0,0.757536149348,0.377142857143,29.566059000000003,1.3975318963999999,7.375256649410001,16.894890857100002,-3.86470628357,9.14465840234,5.95562268647,16.3996368003,11.7023535368,25.7395634677,Information Technology,2.0099531702599998,10.600557351299999,0.0,-46.093749299799995,-272.005813005,-57.9050908146,-45.062630783900005
LMT,0.939016446833,1.15230845842,2.9464278335400005,11.46,-3.38476446055,-6528100.0,-2.3911710607,0.53664921466,208.727325,1.84641916372,12.6947199551,18.2135536649,8.16695746335,7.814532211910001,7.337974271289999,116.40297061700001,11.78357756,54.006915192600005,Industrials,1.08712778108,59.9518865455,-36.0,18.732003831300002,433.652637973,-10.6627175749,-2.75968868959
MMM,0.9253010575220001,1.54341107053,2.05961336898,7.58,-1.26790817688,-11011700.0,0.54486804263,0.405672823219,149.29986599999998,3.65105981004,14.5587431678,19.6965522427,16.3919084776,15.9641936976,14.771685310799999,41.1424193411,22.943780141399998,31.5857397293,Industrials,1.7707609963599997,34.7338566718,-37.0,28.3994962968,971.094742408,76.6531499504,11.518546524000001
SO,0.22330754105099998,0.714864716836,5.21843179688,2.59,6.64669144082,21712600.0,-3.31816155307,0.831081081081,41.248024,0.542738968111,5.98526720826,15.9258779923,0.846790585931,13.5342215107,3.0222937255799995,10.7679010099,24.4839613471,42.9962674734,Utilities,0.951486976943,83.27551411399999,4.0,20.1833255672,429.297894514,18.81504513,-1.60792676149
JNPR,0.5636021904590001,1.61629391198,1.3551439689700002,1.59,-11.847810987699999,-13984000.0,-63.639787599799995,0.251572327044,29.517159000000003,1.69367798105,12.9370430254,18.564250943399998,-0.05841337581330001,13.0449997941,7.352190458510001,13.8531829311,18.7739305859,34.7858650901,Information Technology,2.94393224475,16.2790943,-56.0,-40.7673494976,-102.599793997,-48.9849061873,-3.6335760181
MMC,0.7077843653929999,1.3603020496200002,0.0,2.98,-3.35014866143,-1127400.0,-11.450928382,0.0,53.793411,1.96971551013,15.135928295,18.051480201300002,1.44958856162,12.4020786473,8.77799736495,24.2199333535,18.762118979300002,34.3054580612,Financials,1.43854501558,33.3334687144,-46.0,9.201692510489998,-67.6793853904,244.09694584,37.3602613872
CTSH,0.950296202183,2.9143236172000004,0.0,2.65,3.84872124185,885000.0,0.650142339005,0.0,64.780586,3.8054058040699994,18.2939763442,24.445504150900003,1.9148978251599997,13.0766752577,12.4267148346,17.4992724804,17.251932989700002,46.1317810862,Information Technology,2.2417383210599997,41.747577559,-58.0,-22.0021315085,-14.7739742505,14.622222324900001,36.2695538106
SWKS,0.8760552777330001,4.12739814615,0.798254421442,4.1,-9.384360233719999,-16656400.0,1.92002459396,0.158536585366,81.427673,4.74283873014,15.552287959300001,19.8604080488,0.274812623001,24.499754480700002,21.463139216,25.269055457100002,31.3988460594,46.6925002496,Information Technology,3.17349222951,8.910754554910001,-44.0,-36.6317223154,-87.7689621992,42.8585395006,15.847058128099999
ADBE,0.40894746518799996,2.17834651574,0.0,1.24,-4.6093260675,3474800.0,7.59989619575,0.0,92.550003,4.86097232225,31.4678179274,74.6370991935,0.557150177079,13.127923176500001,5.36863090621,8.991556191599999,18.8320910952,55.2825577021,Information Technology,1.8925747816099998,61.882447058800004,-83.0,138.143366221,-75.2030135947,46.4168288281,134.39986078799998
IBM,0.7397710303630001,1.2403046485200002,0.0,13.42,-9.293683125880001,-10116300.0,,0.0,131.012543,1.68176244195,7.53727798094,9.76248457526,0.7642997792470001,16.136333052,11.9371917281,91.4448141986,,55.089916667,Information Technology,1.31874272567,58.5407552631,-36.0,-68.8510008487,-65.9834421395,-49.3438128695,-43.855754042600005
BAX,0.475232419547,2.05147826087,3.4319250640499996,1.76,-2.28048154091,4879200.0,,0.721590909091,37.00547,1.32179461486,12.218775355899998,21.0258352273,-0.34242074513000004,9.711075441410001,4.615017878430001,10.9193457417,4.504414125199999,51.2046152301,Health Care,1.44948139903,79.8030226358,5.0,-80.58404999439999,-214.40811501599998,-56.298739132200005,-41.5778178821
CAT,0.562403658739,1.3085199406899999,4.51213432093,3.5,-6.58470659413,7218000.0,2.53626572163,0.86,66.709007,0.758915362882,5.93420650941,19.0597162857,-0.470887108235,4.7613654382,2.67780934303,14.1215989251,7.37535959408,48.6978794389,Industrials,2.08124799972,61.3226706222,-43.0,24.248037955300003,-130.76912652299998,-63.280582522799996,-54.5445594392
CAH,3.4015990976,1.26149741924,1.61214801778,3.62,-10.6082643325,-427800.0,1.16505959075,0.378453038674,84.97979000000001,2.18703031688,11.106497660399999,23.475080110500002,3.30607378223,1.1850074611599999,4.03092031053,19.4213554987,2.1076552457299997,41.280659515,Health Care,1.8471587153400002,74.6300584964,-59.0,-78.3223364553,1004.61084765,-27.692259198800002,-46.8960014318
